id,user_type,country,sector,energy_usage_kwh,transport_emissions_kg,diet_impact,carbon_offset_tons,renewable_energy_percentage,policy_incentives,emissions_tons,timestamp
7405,Individual,UK,Power,36977.16847,158.9092498,Low,9.790987761,25,0,29.60795106,1671647689
7406,Business,Brazil,Power,39326.39903,84.93370817,High,2.477999935,0,0,88.23677193,1625398789
7407,Individual,UK,Transport,41227.31541,68.13700795,Low,6.429643873,75,0,33.61085941,1647638639
7408,Industry,Brazil,Power,6544.708255,58.54536662,Medium,6.470921505,100,1,45.39615257,1626281109
7409,Business,Brazil,Transport,25400.0314,41.00900661,Medium,9.887586601,50,1,51.23066825,1614374622
7410,Industry,Germany,Manufacturing,13722.78136,117.1346122,Low,6.382510646,100,1,58.83065358,1612945012
7411,Business,Brazil,Manufacturing,10955.36136,29.51536912,Low,8.540047889,50,0,26.65064251,1655017131
7412,Industry,Germany,Transport,33090.62241,181.6953205,High,5.682111759,50,1,62.99502992,1664308792
7413,Individual,Brazil,Agriculture,8915.288557,86.0997074,Medium,8.989678814,75,1,44.9790511,1659042061
7414,Industry,UK,Transport,46057.25391,41.03669601,Low,4.546476567,50,1,17.71459035,1646124779
7415,Individual,India,Transport,47101.76171,1.369665761,Low,2.287458346,100,1,88.79894446,1631756906
7416,Individual,Germany,Transport,26141.74036,142.8894449,Medium,1.932467109,50,1,54.65258957,1665027576
7417,Business,USA,Power,9508.397513,18.25459591,Medium,4.000261033,0,0,86.19660879,1642867922
7418,Industry,Brazil,Power,47357.05132,105.7987576,Low,7.884971245,25,0,59.23293143,1624466990
7419,Individual,China,Power,13136.11984,56.93759662,High,1.681791011,75,1,31.53468417,1649282386
7420,Individual,USA,Agriculture,38153.72244,15.63530146,Medium,2.704559551,50,1,83.67989172,1620778409
7421,Business,Brazil,Manufacturing,27109.28622,137.8293795,Medium,6.896944792,0,1,29.12412399,1626269152
7422,Industry,India,Manufacturing,14961.97675,77.86365575,Medium,7.734509378,50,0,70.55851072,1632600798
7423,Individual,USA,Power,17322.71466,59.94535237,Low,0.787383323,75,1,56.94372144,1665646565
7424,Industry,UK,Residential,25666.86257,143.0327791,Low,4.022336162,75,0,89.44333584,1631994380
7425,Individual,China,Residential,7248.412323,73.41440063,Low,8.448553673,0,0,79.06675576,1661794578
7426,Individual,USA,Manufacturing,37943.00765,184.0333465,Medium,1.743592254,100,1,60.04538842,1631667387
7427,Industry,USA,Agriculture,3813.983679,186.418821,Medium,3.851579907,0,0,30.87475654,1639915208
7428,Business,India,IT,22227.68289,145.5878192,Low,6.782945777,75,0,82.31500535,1647773150
7429,Individual,USA,Power,30366.83849,133.3753455,Medium,5.434694457,50,1,37.44341367,1654393024
7430,Business,India,Manufacturing,13543.63852,101.507847,Low,2.547016911,100,0,62.35384302,1614396487
7431,Industry,Germany,Power,24841.89861,2.127428806,Low,1.035907024,25,1,79.87529027,1672340207
7432,Business,China,Manufacturing,32290.05447,61.37832734,Low,3.253518945,75,0,37.25990372,1624736631
7433,Business,USA,Transport,40102.84248,142.3840612,Medium,7.209535886,75,1,6.758974824,1634035942
7434,Business,Brazil,Transport,8457.825759,15.54465851,Medium,3.143688324,25,0,50.30162708,1669511085
7435,Business,Brazil,Residential,13524.28334,42.14749157,Medium,1.879541209,50,1,84.83459861,1654410932
7436,Industry,Brazil,Residential,16626.40891,96.32472702,Low,9.080608905,0,1,39.58233406,1658675321
7437,Individual,India,IT,8906.27945,68.87658451,Medium,4.351901984,75,0,76.56488724,1653415591
7438,Industry,India,Transport,32955.71486,194.6488425,Medium,0.566970663,100,0,81.3853684,1632444723
7439,Business,USA,Transport,30925.21774,104.0182357,Medium,7.043439812,100,1,48.12128421,1643416975
7440,Industry,China,IT,8703.611261,139.1075398,Low,4.002322881,75,0,7.900404426,1635809605
7441,Individual,USA,Agriculture,43591.03367,131.3215427,Medium,2.612757464,25,0,62.8716691,1663230542
7442,Business,USA,Residential,47261.65151,181.651253,Low,6.894036612,25,0,56.46727099,1654929204
7443,Individual,UK,IT,13786.43559,6.736926204,Low,2.883368169,50,1,0.413221006,1649129233
7444,Business,UK,Transport,42139.09365,181.1070517,Low,3.764235525,50,0,73.90787818,1666906010
7445,Individual,India,Power,18505.48991,11.13889434,Low,5.622206116,0,0,67.75791235,1655169254
7446,Business,Brazil,IT,29547.61894,179.1951238,Low,1.102556108,100,1,68.60099633,1647260105
7447,Individual,China,Power,25842.84866,187.8273699,High,6.419193439,25,0,42.20597902,1668605102
7448,Individual,Brazil,Manufacturing,14570.61549,125.5559632,Low,4.922816568,0,0,74.01626075,1650506383
7449,Industry,Germany,Transport,27539.48384,123.4128033,Medium,5.326116501,50,0,36.07310223,1661420929
7450,Industry,Germany,IT,44814.68661,124.4692594,Low,0.605132278,75,0,17.38204102,1652425865
7451,Business,UK,Power,31687.29797,6.959558666,High,1.556999833,0,0,33.15153281,1659458559
7452,Business,UK,Transport,37577.64722,9.286796705,Low,2.85334393,75,1,43.55243619,1664783039
7453,Individual,Germany,Manufacturing,6236.706551,160.0137591,Medium,8.825918994,0,0,0.307204021,1665511121
7454,Individual,USA,Agriculture,16852.45238,165.1080925,Low,3.856020763,75,0,24.2425029,1650251300
7455,Industry,Brazil,Transport,39711.89713,92.92575757,Medium,0.662411556,100,0,44.14361731,1622716897
7456,Industry,USA,Transport,27704.11603,99.16698519,Low,0.120595199,50,0,98.80180941,1659545796
7457,Business,Germany,Agriculture,25641.8676,9.474339495,Low,1.363166196,100,1,28.68739503,1651817363
7458,Individual,Germany,IT,30369.0424,198.9547894,Medium,9.941356663,25,0,33.15144865,1615046487
7459,Business,Brazil,Power,45472.23794,41.1638115,Low,1.919049986,0,1,91.13937194,1653111209
7460,Individual,India,Power,38538.93701,34.77565182,Medium,4.063429783,0,1,87.36004177,1639741252
7461,Industry,Germany,Manufacturing,1646.225895,72.86218601,Low,2.848600239,25,1,37.18733239,1656539499
7462,Industry,UK,IT,19140.2766,27.21790172,Medium,9.197065525,75,1,86.77404415,1646473481
7463,Individual,Germany,IT,43757.83452,153.6850818,Medium,6.751319946,75,1,72.07272617,1651536696
7464,Individual,Germany,Transport,34133.46614,120.4832694,Medium,3.037847853,25,0,86.99219328,1636939095
7465,Industry,UK,IT,14998.2932,181.6589833,Medium,1.246696491,0,0,14.40633518,1620310398
7466,Industry,Germany,Manufacturing,37255.65613,94.83218427,Medium,6.979507195,0,0,86.99475217,1609474980
7467,Business,Germany,Power,46864.97122,2.071721721,High,0.718752525,25,0,84.45404634,1618315113
7468,Business,UK,Transport,48766.62349,124.6382526,Medium,8.274595173,75,1,17.93647146,1622154581
7469,Individual,India,Agriculture,8412.827552,195.7232334,High,1.218997911,75,1,96.11307338,1645883543
7470,Individual,India,Agriculture,9269.442829,111.3186346,Low,6.523082423,50,1,88.41930439,1634863373
7471,Business,India,Transport,12255.29551,9.234515191,Low,1.545377346,75,0,80.27265831,1651346686
7472,Industry,Germany,Residential,39824.14514,31.54974336,Low,2.460095905,50,0,91.46778906,1662359867
7473,Individual,Germany,Transport,45788.1184,157.0414613,Low,2.320273801,75,0,53.79750945,1670784696
7474,Individual,UK,IT,49893.07206,137.2817558,High,7.755786006,0,1,61.76083497,1658340883
7475,Business,USA,Agriculture,14985.9665,199.8314046,Low,8.493841275,75,1,34.15479334,1666330360
7476,Industry,UK,Power,39157.50684,82.00843341,High,6.643661098,50,0,7.402669087,1635556566
7477,Industry,China,Transport,44237.91079,151.5492047,Low,8.266411467,50,1,28.23191489,1633604955
7478,Individual,Germany,Transport,26793.19601,163.2966365,Low,4.065151704,75,1,56.31801825,1616132072
7479,Business,China,Power,42826.68127,74.55011954,Medium,7.344997622,0,0,89.81643279,1655973294
7480,Business,USA,Transport,10548.97646,43.31479,Low,8.81564922,50,1,28.99171879,1650846921
7481,Business,China,Power,12257.85926,39.11795217,Medium,9.341848379,25,0,97.50432278,1626985979
7482,Business,Brazil,Transport,27329.96636,43.41643954,Low,5.796927582,75,0,55.22582922,1630247952
7483,Individual,USA,Residential,28519.21026,16.39979505,Low,7.661146972,25,1,38.53655904,1671764212
7484,Industry,UK,Manufacturing,6265.823759,2.457924477,Low,4.324576756,50,0,56.61249845,1619977521
7485,Individual,India,IT,7579.076237,76.36111697,Low,7.601403354,50,1,66.09800116,1644542528
7486,Individual,USA,Power,6066.113559,123.2215208,Medium,9.218432835,25,1,83.3958037,1658108134
7487,Business,USA,Manufacturing,7058.231398,37.19707682,Low,1.143671042,25,0,44.74557232,1656996533
7488,Industry,Brazil,Manufacturing,46354.97363,145.9752436,Medium,7.044486208,50,1,84.82357339,1645740619
7489,Individual,USA,Residential,24073.19423,67.85932283,Medium,9.791757649,100,0,80.23465347,1612741747
7490,Industry,India,Manufacturing,23619.39112,55.19253768,Medium,8.460129544,0,1,35.18091326,1653635927
7491,Individual,UK,Power,5083.668387,51.43616044,Medium,1.369937908,50,0,22.91145446,1665456857
7492,Individual,UK,Transport,37293.4865,127.9750864,Medium,0.271666988,25,0,70.02610265,1626076156
7493,Business,Germany,Transport,12630.85998,78.25035628,Low,7.441696429,25,0,35.07306876,1624990884
7494,Industry,India,Residential,15645.15267,168.8278087,High,2.925320401,25,1,49.7812975,1637050242
7495,Individual,UK,IT,26569.11443,196.019786,Low,9.737905191,25,0,64.739977,1655734430
7496,Industry,China,Residential,17780.3002,16.4666269,Medium,8.594623966,0,0,83.12048651,1667085915
7497,Business,India,Transport,47502.27715,176.6885679,High,1.276231057,0,1,87.17229282,1624786241
7498,Individual,Brazil,Power,25799.7251,2.136898872,Medium,4.327968217,0,0,29.06311357,1670452769
7499,Industry,USA,Residential,9256.772122,7.698261149,Medium,9.994792398,100,0,46.98333737,1610549962
7500,Business,Germany,Residential,43032.55476,54.64005632,Low,3.73293872,25,1,62.0892451,1610760885
7501,Individual,China,Power,36778.34201,185.8332369,Medium,9.41379984,100,1,68.00800483,1643250217
7502,Business,USA,Residential,2245.69772,138.3632649,Medium,2.82792265,100,0,92.94308269,1646824189
7503,Individual,USA,Power,47847.87571,85.27295558,Medium,0.700683049,50,0,96.55148044,1625864619
7504,Business,Brazil,Agriculture,34388.54227,44.47649448,Low,0.412719775,50,1,85.28171688,1661527852
7505,Business,UK,Transport,22355.92908,159.5986808,Low,2.477441867,75,0,5.30339906,1624661297
7506,Business,China,IT,12759.06736,24.60483256,Medium,0.321535387,75,1,12.84068486,1666124360
7507,Industry,Brazil,Manufacturing,30682.37355,197.4144375,High,4.734717025,25,0,60.09315815,1665460503
7508,Business,USA,Manufacturing,4783.793266,129.5670552,High,8.097116011,75,0,61.43720531,1648479841
7509,Industry,USA,IT,35494.75389,50.98283153,Low,3.988356204,50,1,97.21382803,1628916920
7510,Individual,UK,Agriculture,31817.18121,33.59971707,High,1.497528464,0,0,94.14462864,1635233340
7511,Individual,China,Manufacturing,18087.22497,181.931334,Low,7.006635804,75,0,33.0327736,1619598389
7512,Business,USA,Residential,42471.73713,81.7801747,Low,3.319695379,50,1,2.032051679,1637511120
7513,Industry,UK,Power,12149.0147,22.93454304,Low,2.316011293,100,0,73.70032102,1639407641
7514,Individual,Brazil,Agriculture,22256.84842,172.8763202,Medium,0.900619658,50,0,99.48768796,1644903673
7515,Individual,India,Residential,34384.04719,169.8499164,High,6.191540955,25,1,46.95527114,1613074686
7516,Individual,China,Transport,42335.09736,197.2709075,Low,3.513069761,75,0,79.19304865,1650631421
7517,Individual,China,IT,7381.413617,115.2999784,Low,9.671764418,25,0,79.57593674,1659194882
7518,Individual,China,Power,35186.09116,181.7333851,High,7.856886371,100,0,90.48861744,1628094858
7519,Industry,Brazil,Power,21189.02049,36.60184211,High,9.816315546,25,0,98.53261454,1653934163
7520,Business,India,Manufacturing,14782.78544,131.9292287,Medium,4.619400787,75,0,25.68750074,1615448913
7521,Business,China,Power,48603.23456,76.57868396,Low,3.168006369,0,1,29.48889362,1619877309
7522,Industry,India,Residential,22029.87833,44.10283431,High,6.571079653,0,1,1.045555422,1653796523
7523,Business,China,Agriculture,9792.796749,40.81640802,Medium,5.807574137,75,0,42.68164539,1660393005
7524,Industry,China,Residential,1307.188259,199.4019148,Medium,9.451928486,100,0,1.022283345,1667904254
7525,Individual,India,Manufacturing,13731.19066,82.40527408,Low,4.033091778,100,1,29.04919665,1613903840
7526,Business,USA,Agriculture,44269.39542,84.38511244,Low,4.434632002,75,0,31.88206939,1621767306
7527,Business,Brazil,Agriculture,31597.64876,1.375631445,Low,2.619432457,50,1,4.236527059,1627593967
7528,Individual,Brazil,Agriculture,32607.78706,192.1157055,Medium,5.561498894,75,0,33.48846544,1624051608
7529,Industry,Germany,Residential,14923.09399,109.5993181,High,2.354750397,100,0,37.96667552,1631042823
7530,Individual,Germany,Transport,45510.74659,87.50109564,Medium,5.390729948,75,0,69.17565783,1655511355
7531,Industry,Germany,Power,28013.59115,81.22779279,Low,7.508044622,50,1,98.67678086,1611547811
7532,Individual,Germany,Residential,37473.6863,19.48224287,Low,8.414700738,75,0,58.08378673,1615513583
7533,Business,Germany,Agriculture,14657.18003,113.0147691,Medium,3.019039453,75,1,10.45211602,1639642136
7534,Business,China,Residential,32483.29267,7.324252619,Low,3.313565588,25,1,88.55209438,1660631727
7535,Individual,Brazil,Transport,24000.05723,8.426492011,Medium,6.805807941,100,0,42.72017741,1610873053
7536,Industry,Germany,Residential,25121.34142,88.29046158,Medium,7.148889765,25,0,63.72202067,1656335937
7537,Business,UK,Agriculture,9476.86559,196.0086818,Low,7.173753819,25,1,63.64482176,1613036183
7538,Industry,Germany,Manufacturing,37471.47478,189.6994792,Medium,8.982596329,75,0,71.7051688,1615334209
7539,Industry,China,Agriculture,38173.50767,138.6635918,High,4.130383278,100,0,28.89654441,1626559871
7540,Business,UK,Transport,30931.81456,138.7484649,Medium,8.814216989,100,0,86.1345751,1669406594
7541,Business,Germany,Agriculture,29046.65659,123.2701388,Medium,1.313705614,100,0,4.28927772,1651158229
7542,Business,India,Manufacturing,19431.37519,91.81041524,Low,4.509851164,0,0,94.580117,1672148613
7543,Individual,UK,IT,21613.29435,176.1227692,Medium,6.196809474,100,0,94.17805599,1652410444
7544,Individual,China,Transport,39340.01396,126.6371482,Low,2.827520331,75,0,92.60272366,1622382947
7545,Individual,China,Manufacturing,27946.96585,179.6549513,Medium,4.03069267,0,0,60.20667319,1622048476
7546,Business,USA,IT,15212.1009,34.8247544,Low,1.277375001,100,0,97.50687344,1624193426
7547,Business,India,Agriculture,35780.36255,119.8154042,Medium,4.411541885,0,0,47.62846761,1659629380
7548,Individual,India,Transport,249.1317374,37.07166222,Low,5.755550369,100,1,34.22727596,1621561810
7549,Industry,Germany,Manufacturing,24036.28614,59.76859416,Medium,7.325845173,0,1,16.07641376,1626186382
7550,Business,USA,Transport,27706.30816,9.950047164,Medium,0.981569469,0,1,52.21569327,1623956872
7551,Business,India,Manufacturing,17676.97265,183.3791395,Low,4.644488456,25,1,61.22678376,1648945595
7552,Business,USA,Transport,20547.55582,148.0936587,Low,1.126715523,50,1,91.19648478,1654113327
7553,Business,UK,Manufacturing,3862.006321,22.26993627,High,2.021261831,75,0,33.41196697,1642342062
7554,Business,USA,Agriculture,23233.26116,8.790540454,Low,8.363092379,75,1,9.515871823,1628564749
7555,Industry,Brazil,Agriculture,3976.233833,66.84535687,Low,3.486940621,0,0,39.76529748,1643124120
7556,Individual,China,Transport,39530.18719,12.1382794,Medium,0.289194483,75,0,86.49927782,1623742703
7557,Individual,Germany,Manufacturing,12679.96538,119.2885518,Medium,4.274009471,0,0,56.26281448,1624378235
7558,Individual,China,IT,7914.984276,51.01883656,Medium,4.415092856,50,0,50.98744219,1668070718
7559,Business,India,Transport,33677.23788,165.1972841,High,4.32294143,75,0,99.93484917,1614197945
7560,Individual,Germany,Transport,23935.18922,140.0662968,Medium,8.302365808,50,0,50.75149049,1614536026
7561,Individual,USA,IT,22242.07685,90.22676136,Medium,6.739363406,0,0,20.96086602,1660666152
7562,Business,China,Power,16529.26737,9.338295829,High,8.872543304,100,1,62.55739013,1671527561
7563,Individual,Germany,IT,46959.25102,102.2521931,Low,1.451704117,50,0,23.22841225,1664218064
7564,Industry,China,IT,16111.61503,48.90536084,Low,3.798897884,75,0,80.7498591,1630932774
7565,Business,UK,Agriculture,32469.78054,41.72956188,High,3.794956322,0,0,8.085261631,1618664192
7566,Individual,Brazil,Residential,37126.83091,191.9616536,Low,8.903981215,75,1,66.82052445,1639848106
7567,Individual,Germany,Transport,19285.89452,141.8211502,Medium,6.957508304,100,0,21.39363286,1669144621
7568,Industry,India,IT,45826.61518,122.5418028,Low,5.070845541,75,0,62.3237958,1630907001
7569,Business,Germany,Power,46091.48395,133.7217612,Low,0.000381703,25,1,34.59794007,1669628897
7570,Individual,Germany,Agriculture,11750.80259,45.16517057,High,1.080200892,0,0,76.78212687,1614089954
7571,Industry,Brazil,IT,31145.82186,62.47319023,Low,3.329769836,50,0,82.21673399,1654346024
7572,Individual,China,Residential,44134.27567,151.1865518,Low,7.068043919,50,0,17.5280208,1661938805
7573,Business,UK,Power,3180.932748,185.8234237,Medium,0.582695689,0,1,25.15301031,1648938391
7574,Individual,China,Agriculture,26669.58257,83.1846376,Low,9.019621035,75,0,73.86604545,1668453942
7575,Individual,Germany,Manufacturing,36313.25903,137.3475153,High,6.247410459,50,0,81.06903595,1631017399
7576,Business,Brazil,Manufacturing,11418.26545,11.68578434,Low,6.144149845,0,0,10.37335269,1619880874
7577,Industry,Germany,Transport,32790.95825,160.2613157,Low,6.265492615,0,0,48.41316766,1666942058
7578,Business,USA,Agriculture,18714.74268,21.37215319,Medium,7.530558366,100,1,8.99093022,1657064650
7579,Business,India,Transport,37782.04777,150.2221282,Low,8.211585973,0,1,69.509753,1641340881
7580,Business,UK,Power,19802.42528,173.6421424,Low,0.734964138,50,0,57.74053132,1666066872
